period_start,review_count,high_score_ratio,average_rating
2012-02-20,19,0.05263157894736842,2.0526315789473686
2012-02-27,22,0.0,1.4545454545454546
2012-03-05,29,0.06896551724137931,2.206896551724138
2012-03-12,230,0.08695652173913043,1.8521739130434782
2012-03-19,57,0.10526315789473684,1.7017543859649122
2012-03-26,23,0.13043478260869565,1.9130434782608696
2012-04-02,25,0.08,1.92
2012-04-09,17,0.0,1.7647058823529411
2012-04-16,15,0.0,2.0
2012-04-23,14,0.0,1.9285714285714286
2012-04-30,12,0.08333333333333333,2.1666666666666665
2012-05-07,33,0.030303030303030304,1.696969696969697
2012-05-14,24,0.0,1.9166666666666667
2012-05-21,23,0.043478260869565216,2.260869565217391
2012-05-28,15,0.06666666666666667,1.9333333333333333
2012-06-04,20,0.0,2.1
2012-06-11,22,0.0,1.7272727272727273
2012-06-18,31,0.03225806451612903,2.5161290322580645
2012-06-25,33,0.030303030303030304,2.1818181818181817
2012-07-02,46,0.0,2.0
2012-07-09,26,0.0,2.1538461538461537
2012-07-16,9,0.0,1.5555555555555556
2012-07-23,43,0.0,2.116279069767442
2012-07-30,33,0.0,2.121212121212121
2012-08-06,27,0.0,2.111111111111111
2012-08-13,25,0.0,2.36
2012-08-20,22,0.0,2.090909090909091
2012-08-27,17,0.0,1.7647058823529411
2012-09-03,34,0.0,1.8529411764705883
2012-09-10,28,0.0,1.8571428571428572
2012-09-17,24,0.0,2.0416666666666665
2012-09-24,17,0.0,2.1176470588235294
2012-10-01,28,0.03571428571428571,2.25
2012-10-08,29,0.034482758620689655,2.206896551724138
2012-10-15,28,0.0,1.8571428571428572
2012-10-22,31,0.0,1.8064516129032258
2012-10-29,30,0.0,2.0
2012-11-05,16,0.0,2.375
2012-11-12,23,0.0,2.0434782608695654
2012-11-19,29,0.0,1.5862068965517242
2012-11-26,24,0.0,2.1666666666666665
2012-12-03,20,0.0,1.85
2012-12-10,24,0.0,1.5416666666666667
2012-12-17,21,0.0,2.2857142857142856
2012-12-24,17,0.0,2.0588235294117645
2012-12-31,26,0.0,2.076923076923077
2013-01-07,17,0.0,2.4705882352941178
2013-01-14,21,0.0,2.0952380952380953
2013-01-21,19,0.0,1.8421052631578947
2013-01-28,20,0.0,1.7
2013-02-04,18,0.0,1.8888888888888888
2013-02-11,33,0.0,1.7575757575757576
2013-02-18,12,0.0,1.9166666666666667
2013-02-25,17,0.0,1.9411764705882353
2013-03-04,17,0.0,1.8235294117647058
2013-03-11,15,0.0,2.1333333333333333
2013-03-18,542,0.31365313653136534,2.5313653136531364
2013-03-25,240,0.6041666666666666,3.6458333333333335
2013-04-01,50,0.56,3.58
2013-04-08,54,0.3333333333333333,2.7962962962962963
2013-04-15,35,0.02857142857142857,1.6285714285714286
2013-04-22,18,0.05555555555555555,2.111111111111111
2013-04-29,11,0.0,2.1818181818181817
2013-05-06,12,0.0,2.0
2013-05-13,28,0.0,2.357142857142857
2013-05-20,27,0.0,1.8888888888888888
2013-05-27,18,0.0,2.0555555555555554
2013-06-03,21,0.0,1.9047619047619047
2013-06-10,14,0.0,2.0714285714285716
2013-06-17,23,0.0,1.608695652173913
2013-06-24,20,0.1,2.15
2013-07-01,26,0.0,1.8076923076923077
2013-07-08,26,0.0,1.6538461538461537
2013-07-15,23,0.0,1.9130434782608696
2013-07-22,27,0.0,1.7777777777777777
2013-07-29,15,0.0,2.0
2013-08-05,20,0.0,2.3
2013-08-12,19,0.0,1.5263157894736843
2013-08-19,9,0.0,2.0
2013-08-26,32,0.0625,1.96875
2013-09-02,35,0.0,1.9428571428571428
2013-09-09,22,0.045454545454545456,2.1363636363636362
2013-09-16,22,0.045454545454545456,2.0
2013-09-23,12,0.0,1.75
2013-09-30,16,0.0625,2.1875
2013-10-07,20,0.0,2.0
2013-10-14,23,0.043478260869565216,1.9130434782608696
2013-10-21,19,0.0,1.8421052631578947
2013-10-28,54,0.3333333333333333,2.7962962962962963
2013-11-04,30,0.26666666666666666,2.566666666666667
2013-11-11,51,0.35294117647058826,2.764705882352941
2013-11-18,37,0.32432432432432434,2.810810810810811
2013-11-25,30,0.36666666666666664,2.6333333333333333
2013-12-02,47,0.3404255319148936,2.595744680851064
2013-12-09,34,0.38235294117647056,2.764705882352941
2013-12-16,55,0.32727272727272727,2.6
2013-12-23,55,0.41818181818181815,3.018181818181818
2013-12-30,48,0.3541666666666667,2.5833333333333335
2014-01-06,57,0.2631578947368421,2.4210526315789473
2014-01-13,58,0.4482758620689655,2.8275862068965516
2014-01-20,63,0.30158730158730157,2.5873015873015874
2014-01-27,58,0.3793103448275862,2.6724137931034484
2014-02-03,50,0.52,2.9
2014-02-10,46,0.5869565217391305,3.0869565217391304
2014-02-17,49,0.24489795918367346,2.306122448979592
2014-02-24,44,0.36363636363636365,2.6136363636363638
2014-03-03,42,0.30952380952380953,2.4523809523809526
2014-03-10,71,0.4647887323943662,3.084507042253521
2014-03-17,705,0.4368794326241135,2.90354609929078
2014-03-24,392,0.45918367346938777,3.0127551020408165
2014-03-31,117,0.38461538461538464,2.9145299145299144
2014-04-07,104,0.41346153846153844,2.826923076923077
2014-04-14,63,0.3492063492063492,2.5238095238095237
2014-04-21,79,0.189873417721519,2.0253164556962027
2014-04-28,69,0.3188405797101449,2.391304347826087
2014-05-05,61,0.16393442622950818,2.098360655737705
2014-05-12,80,0.2,2.125
2014-05-19,61,0.14754098360655737,2.098360655737705
2014-05-26,94,0.2765957446808511,2.234042553191489
2014-06-02,103,0.17475728155339806,1.9514563106796117
2014-06-09,87,0.1839080459770115,2.057471264367816
2014-06-16,123,0.13008130081300814,1.9268292682926829
2014-06-23,93,0.13978494623655913,1.8172043010752688
2014-06-30,88,0.3068181818181818,2.375
2014-07-07,111,0.1981981981981982,1.936936936936937
2014-07-14,128,0.2578125,2.375
2014-07-21,116,0.1810344827586207,1.9224137931034482
2014-07-28,129,0.20930232558139536,2.0310077519379846
2014-08-04,105,0.21904761904761905,2.0285714285714285
2014-08-11,131,0.2366412213740458,2.1755725190839694
2014-08-18,148,0.25,2.1216216216216215
2014-08-25,154,0.19480519480519481,2.0259740259740258
2014-09-01,162,0.16666666666666666,1.9876543209876543
2014-09-08,144,0.08333333333333333,1.8402777777777777
2014-09-15,115,0.23478260869565218,2.4347826086956523
2014-09-22,89,0.2696629213483146,2.831460674157303
2014-09-29,71,0.2535211267605634,2.6901408450704225
2014-10-06,77,0.22077922077922077,2.5064935064935066
2014-10-13,62,0.22580645161290322,2.596774193548387
2014-10-20,55,0.2,2.618181818181818
2014-10-27,92,0.1956521739130435,2.7065217391304346
2014-11-03,89,0.16853932584269662,2.6741573033707864
2014-11-10,84,0.10714285714285714,2.5714285714285716
2014-11-17,69,0.18840579710144928,2.449275362318841
2014-11-24,91,0.1978021978021978,2.659340659340659
2014-12-01,84,0.27380952380952384,2.619047619047619
2014-12-08,65,0.3384615384615385,2.753846153846154
2014-12-15,78,0.2692307692307692,2.7051282051282053
2014-12-22,172,0.38953488372093026,2.866279069767442
2014-12-29,153,0.33986928104575165,2.823529411764706
2015-01-05,111,0.23423423423423423,2.4054054054054053
2015-01-12,97,0.25773195876288657,2.536082474226804
2015-01-19,67,0.26865671641791045,2.4925373134328357
2015-01-26,100,0.2,2.49
2015-02-02,90,0.26666666666666666,2.5444444444444443
2015-02-09,91,0.24175824175824176,2.5934065934065935
2015-02-16,90,0.2111111111111111,2.577777777777778
2015-02-23,71,0.16901408450704225,2.492957746478873
2015-03-02,102,0.3137254901960784,2.7058823529411766
2015-03-09,139,0.18705035971223022,2.3741007194244603
2015-03-16,644,0.32919254658385094,2.532608695652174
2015-03-23,292,0.4554794520547945,3.047945205479452
2015-03-30,123,0.3089430894308943,2.707317073170732
2015-04-06,100,0.28,2.61
2015-04-13,64,0.25,2.515625
2015-04-20,69,0.17391304347826086,2.3768115942028984
2015-04-27,92,0.2608695652173913,2.6630434782608696
2015-05-04,73,0.2876712328767123,2.8493150684931505
2015-05-11,83,0.3614457831325301,3.0
2015-05-18,99,0.48484848484848486,3.3535353535353534
2015-05-25,87,0.39080459770114945,2.9655172413793105
2015-06-01,69,0.30434782608695654,2.753623188405797
2015-06-08,81,0.18518518518518517,2.567901234567901
2015-06-15,65,0.2153846153846154,2.753846153846154
2015-06-22,72,0.19444444444444445,2.625
2015-06-29,73,0.1643835616438356,2.3972602739726026
2015-07-06,76,0.11842105263157894,2.473684210526316
2015-07-13,68,0.23529411764705882,2.8088235294117645
2015-07-20,79,0.16455696202531644,2.5443037974683542
2015-07-27,84,0.15476190476190477,2.4404761904761907
2015-08-03,75,0.22666666666666666,2.6666666666666665
2015-08-10,79,0.16455696202531644,2.5443037974683542
2015-08-17,73,0.1506849315068493,2.506849315068493
2015-08-24,65,0.13846153846153847,2.4153846153846152
2015-08-31,63,0.25396825396825395,2.5555555555555554
2015-09-07,71,0.2112676056338028,2.563380281690141
2015-09-14,78,0.16666666666666666,2.6666666666666665
2015-09-21,96,0.20833333333333334,2.5208333333333335
2015-09-28,106,0.19811320754716982,2.6320754716981134
2015-10-05,94,0.1276595744680851,2.4148936170212765
2015-10-12,92,0.18478260869565216,2.619565217391304
2015-10-19,119,0.15966386554621848,2.495798319327731
2015-10-26,118,0.17796610169491525,2.5338983050847457
2015-11-02,96,0.17708333333333334,2.5104166666666665
2015-11-09,85,0.16470588235294117,2.4941176470588236
2015-11-16,89,0.1797752808988764,2.640449438202247
2015-11-23,108,0.3148148148148148,2.740740740740741
2015-11-30,128,0.2265625,2.6640625
2015-12-07,120,0.175,2.658333333333333
2015-12-14,97,0.20618556701030927,2.597938144329897
2015-12-21,92,0.2826086956521739,2.717391304347826
2015-12-28,126,0.2857142857142857,2.7063492063492065
2016-01-04,137,0.2773722627737226,2.7664233576642334
2016-01-11,90,0.23333333333333334,2.688888888888889
2016-01-18,107,0.2523364485981308,2.878504672897196
2016-01-25,99,0.12121212121212122,2.5454545454545454
2016-02-01,77,0.23376623376623376,2.779220779220779
2016-02-08,95,0.18947368421052632,2.6315789473684212
2016-02-15,116,0.2413793103448276,2.8706896551724137
2016-02-22,109,0.1926605504587156,2.7522935779816513
2016-02-29,119,0.17647058823529413,2.680672268907563
2016-03-07,120,0.30833333333333335,3.025
2016-03-14,510,0.5235294117647059,3.3666666666666667
2016-03-21,218,0.27522935779816515,2.8256880733944953
2016-03-28,157,0.34394904458598724,2.9745222929936306
2016-04-04,139,0.2949640287769784,2.7985611510791366
2016-04-11,130,0.27692307692307694,2.9076923076923076
2016-04-18,92,0.2826086956521739,2.847826086956522
2016-04-25,111,0.25225225225225223,2.8018018018018016
2016-05-02,104,0.23076923076923078,2.6346153846153846
2016-05-09,92,0.16304347826086957,2.597826086956522
2016-05-16,92,0.2826086956521739,2.7934782608695654
2016-05-23,92,0.15217391304347827,2.5543478260869565
2016-05-30,79,0.27848101265822783,2.8987341772151898
2016-06-06,112,0.21428571428571427,2.8392857142857144
2016-06-13,114,0.19298245614035087,2.7017543859649122
2016-06-20,91,0.2857142857142857,2.912087912087912
2016-06-27,94,0.2872340425531915,2.797872340425532
2016-07-04,114,0.21929824561403508,2.692982456140351
2016-07-11,102,0.24509803921568626,2.7450980392156863
2016-07-18,97,0.3402061855670103,2.88659793814433
2016-07-25,84,0.32142857142857145,2.988095238095238
2016-08-01,98,0.2653061224489796,2.6530612244897958
2016-08-08,152,0.17105263157894737,2.638157894736842
2016-08-15,178,0.14606741573033707,2.5786516853932584
2016-08-22,141,0.2127659574468085,2.7872340425531914
2016-08-29,116,0.20689655172413793,2.6724137931034484
2016-09-05,99,0.16161616161616163,2.6161616161616164
2016-09-12,134,0.20149253731343283,2.6194029850746268
2016-09-19,138,0.2246376811594203,2.5942028985507246
2016-09-26,114,0.2719298245614035,2.9035087719298245
2016-10-03,112,0.32142857142857145,2.9017857142857144
2016-10-10,91,0.32967032967032966,2.901098901098901
2016-10-17,94,0.2872340425531915,2.8191489361702127
